age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,claim_month,claim_weekday,claim_year,zip_region,claim_to_price,injury_share,claim_to_income,premium_to_income,claim_to_deductible,fraud_reported
37.0,M,0.0,81,57768.0,1,0,Own,Parking Lot,0,0.0,50,Broker,1,7.0,Compact,38784.00974,other,24931.40432,6068.487686,1000,766.19,8.988542049,4,3.0,4.0,2023.0,2,0.6428268888774565,0.24340737520703737,0.43157811105747856,0.013263225314823723,24.931404295068596,0
42.0,F,0.0,78,79776.0,0,1,Own,Highway,0,0.0,43,Broker,0,3.0,Compact,27433.6223,silver,8941.210694,4299.681429,1000,1060.74,12.62285263,2,12.0,5.0,2023.0,2,0.32592162259498914,0.48088358228762224,0.11207895474689031,0.013296480144237661,8.941210685058788,0
53.0,F,1.0,55,63539.2,1,1,Own,Local,1,0.0,60,Broker,1,5.0,Compact,15165.54272,gray,25171.02853,6931.813668,500,1533.71,10.50427622,12,8.0,4.0,2024.0,8,1.6597512527623046,0.27538857458537913,0.3961495978797947,0.024138012439184977,50.34205695931588,0
48.0,M,0.0,92,61939.2,1,1,Rent,Local,0,0.0,100,Broker,0,2.0,Compact,37299.84128,silver,53260.45972,7381.725376,1000,988.93,8.79427276,3,5.0,3.0,2023.0,8,1.427900438469965,0.13859672662737962,0.8598829129071754,0.01596614098961617,53.26045966673954,0
34.0,F,0.0,66,56440.0,1,1,Own,Highway,1,0.0,95,Broker,1,4.0,Compact,17726.7339,silver,17445.21345,9100.650257,1000,1361.45,10.42194643,3,4.0,5.0,2023.0,5,0.9841188764623968,0.5216703299482031,0.30909308025674886,0.024122076541032565,17.445213432554787,0
30.0,M,1.0,33,54419.2,1,0,Own,Local,0,0.0,15,Broker,0,3.0,Compact,56157.34532,blue,25487.32716,6219.664059,1000,840.95,10.84979203,4,9.0,3.0,2024.0,5,0.45385562679845964,0.24402967089138938,0.46835174275865227,0.01545318564007826,25.487327134512675,0
34.0,F,1.0,79,56388.8,1,0,Own,Parking Lot,1,0.0,50,Broker,0,3.0,Compact,13149.0319,black,29676.3129,6506.513395,1000,1722.5,10.7134027,3,8.0,4.0,2023.0,5,2.2569199864625076,0.21924938642835076,0.5262802701861667,0.030546846181678862,29.676312870323688,1
60.0,F,1.0,69,65497.6,1,0,Own,Local,0,0.0,42,Broker,0,3.0,Large,27144.39395,black,35519.0969,1925.455689,1000,1248.05,11.25348075,5,7.0,0.0,2024.0,2,1.3085242191856514,0.05420902717112132,0.5422961589349488,0.019054896667678588,35.5190968644809,0
57.0,F,1.0,75,64684.8,1,1,Own,Local,0,0.0,53,Broker,0,2.0,Compact,16035.70024,black,30639.43289,6952.670272,500,1564.43,10.9013828,2,9.0,3.0,2024.0,8,1.9107012746260525,0.22691902610385037,0.47367283951602734,0.02418543459940843,61.27886565744227,1
51.0,M,0.0,66,82908.8,1,1,Own,Highway,0,0.0,2,Broker,0,2.0,Medium,9600.159598,black,14860.486,4543.847036,1000,1280.88,9.41478478,5,10.0,2.0,2024.0,2,1.5479415572995205,0.30576705470428306,0.17923894688887987,0.015449264734075888,14.860485985139515,0
30.0,M,1.0,93,54441.6,1,1,Own,Parking Lot,0,0.0,3,Broker,1,11.0,Large,7608.31352,red,38663.70397,6555.072638,500,722.66,10.04944463,3,6.0,4.0,2023.0,8,5.081770600446843,0.16954073109282752,0.7101867683773037,0.013274040439419965,77.32740778534519,0
74.0,F,0.0,83,68872.0,1,1,Own,Local,0,0.0,72,Broker,0,6.0,Medium,16541.60433,black,10656.08953,4297.126442,1000,1235.14,10.32382585,5,9.0,1.0,2024.0,8,0.6441992757637071,0.4032554746747463,0.1547231027100313,0.017933848298032094,10.65608951934391,1
48.0,M,0.0,86,61928.0,1,1,Own,Local,0,1.0,94,Broker,0,6.0,Medium,36442.56573,gray,17187.62532,2334.82713,1000,1436.79,11.99977253,2,6.0,4.0,2023.0,8,0.4716359832309854,0.13584349707386784,0.2775420701414943,0.023200975325810603,17.187625302812375,0
43.0,M,0.0,88,60184.0,1,1,Own,Local,0,0.0,1,Broker,1,3.0,Medium,7826.723268,black,39759.82036,6743.711401,500,1383.49,10.97598468,3,9.0,2.0,2023.0,2,5.0800084522574425,0.16961121402889529,0.6606377169902193,0.02298767114144976,79.51964056096071,0
61.0,M,1.0,37,65788.8,1,0,Rent,Local,0,0.0,29,Broker,1,6.0,Compact,14754.55235,other,14035.09022,5845.780125,1000,766.19,8.839702278,3,4.0,6.0,2023.0,5,0.9512379559959175,0.41651175966459075,0.2133355558968497,0.011646207256985291,14.03509020596491,0
43.0,F,1.0,89,60185.6,1,0,Own,Local,1,1.0,7,Broker,1,7.0,Large,22632.85056,blue,29724.3959,6345.624937,500,1093.83,11.67565922,2,4.0,5.0,2023.0,5,1.3133297469484406,0.21348204882396005,0.49387886636514583,0.018174280890808196,59.44879168110241,0
42.0,F,1.0,86,59833.6,1,1,Own,Local,1,0.0,85,Broker,1,3.0,Compact,14237.06055,silver,14012.39127,5825.236705,1000,1361.45,10.50300962,4,8.0,4.0,2024.0,8,0.9842194053895332,0.41572038578853354,0.23418933959791507,0.022753937586527405,14.012391255987609,0
62.0,F,1.0,78,66032.0,0,0,Rent,Local,0,0.0,100,Broker,0,3.0,Large,10348.40627,blue,27499.25971,5139.946188,1000,840.95,8.122592722,2,12.0,2.0,2024.0,1,2.657342492153882,0.18691216570982697,0.4164535332805844,0.012735491882530661,27.49925968250074,0
60.0,M,0.0,93,65489.6,1,1,Rent,Highway,0,0.0,50,Broker,0,4.0,Large,21236.43684,gray,17898.6587,4927.388928,1000,1503.21,10.39054437,1,1.0,2.0,2024.0,2,0.8428277697435599,0.2752937530299243,0.2733053599308393,0.02295341550379063,17.898658682101342,0
36.0,F,1.0,78,57336.0,1,0,Rent,Parking Lot,0,0.0,64,Broker,1,5.0,Large,30761.02165,silver,41797.8957,962.1591066,1000,1722.5,8.801928465,4,4.0,6.0,2024.0,5,1.3587941315545093,0.023019319285419927,0.7289991575846065,0.03004220733866956,41.79789565820211,0
36.0,M,1.0,54,57336.0,1,1,Own,Highway,0,1.0,13,Broker,1,5.0,Large,7965.867309,white,19254.95583,3030.918106,2000,1453.61,12.24076846,2,10.0,6.0,2023.0,8,2.4171825967811653,0.15740976674276747,0.33582663299958443,0.025352483604971526,9.62747791018626,0
40.0,F,1.0,59,59033.6,1,0,Own,Local,0,0.0,87,Broker,1,6.0,Large,21903.78037,other,35783.5173,3080.412188,1000,1280.88,8.892917525,6,12.0,3.0,2023.0,2,1.633668558299479,0.08608466747660704,0.606155093021497,0.021697473980551798,35.783517264216485,0
36.0,F,0.0,78,57347.2,0,0,Rent,Local,0,1.0,50,Broker,0,4.0,Medium,38949.73336,white,24513.79567,7193.569464,1000,1436.79,12.7202685,5,11.0,1.0,2023.0,8,0.6293700509525293,0.2934498418990269,0.427462817183272,0.025054231069257884,24.513795645486205,0
41.0,F,1.0,38,59417.6,1,1,Own,Local,0,0.0,50,Broker,0,4.0,Compact,32066.85734,white,26272.01713,6925.885634,500,1383.49,9.208917934,4,3.0,5.0,2024.0,2,0.8192888018499137,0.2636221497369425,0.4421588406391009,0.023284178424855865,52.544034154911934,0
35.0,M,1.0,91,56891.2,1,1,Rent,Local,2,1.0,1,Broker,1,4.0,Compact,22681.98785,blue,27834.30616,4097.071303,2000,1356.92,9.47344127,2,10.0,1.0,2024.0,2,1.2271546190239602,0.1471950218303126,0.48925503697427275,0.0238511404220011,13.917153073041423,0
65.0,M,1.0,92,66755.2,0,0,Rent,Local,1,1.0,93,Broker,1,3.0,Compact,29434.9185,silver,17895.67927,828.1964875,500,1533.71,9.72559692,7,6.0,3.0,2023.0,8,0.6079744800173993,0.04627913112200746,0.2680791798950782,0.0229751390150434,35.791358468417286,1
38.0,F,1.0,39,58195.2,0,0,Rent,Local,0,0.0,99,Broker,1,6.0,Compact,33451.91326,white,19506.52089,3931.355075,1000,1200.09,11.88917425,5,12.0,6.0,2023.0,2,0.5831212324929028,0.20154055646149924,0.33519123380733823,0.020621803859757818,19.50652087049348,0
36.0,F,0.0,93,57344.0,1,1,Rent,Local,0,0.0,60,Broker,1,8.0,Large,4699.532732,silver,31056.24661,4301.000569,1000,1331.94,9.725284186,4,2.0,1.0,2023.0,2,6.608369038888445,0.13849067541460733,0.5415779612419507,0.023227190289773523,31.056246578943753,0
49.0,F,1.0,45,62273.6,1,0,Own,Local,0,1.0,50,Broker,1,2.0,Compact,39014.21892,white,77975.40343,3885.538242,2000,1101.83,8.587218111,5,12.0,5.0,2023.0,2,1.998640638888417,0.04983030636626704,1.2521422148189258,0.017693372472160056,38.987701695506146,0
56.0,M,1.0,75,64411.2,1,1,Own,Local,0,0.0,87,Broker,0,4.0,Compact,32950.95764,gray,23590.26293,7553.202509,1000,1722.5,7.612201927,3,9.0,5.0,2023.0,5,0.7159204047122218,0.3201830573526302,0.36624473584770595,0.02674224358455141,23.590262906409738,0
57.0,F,1.0,77,64697.6,1,1,Own,Local,0,0.0,39,Broker,0,5.0,Large,10930.14177,blue,17044.56677,1647.136248,500,944.03,9.511567507,5,8.0,0.0,2023.0,5,1.5594094868213764,0.09663702633982306,0.263449753464372,0.014591422247276694,34.08913347182173,0
45.0,F,0.0,86,60907.2,1,0,Own,Local,0,0.0,69,Broker,1,4.0,Large,24744.70608,other,28873.4335,3097.310053,1000,1248.05,8.242995575,3,7.0,0.0,2024.0,8,1.1668529585877847,0.10727196863832382,0.47405616248203736,0.020491009272787273,28.873433471126567,0
45.0,F,1.0,67,60912.0,1,0,Own,Parking Lot,0,0.0,14,Broker,0,5.0,Compact,11426.32595,silver,54210.41475,9914.763264,500,722.66,11.93836068,1,6.0,6.0,2023.0,5,4.7443434558468605,0.18289406767206304,0.8899792282162796,0.01186400052515327,108.42082928315835,0
31.0,F,1.0,70,54944.0,0,1,Own,Local,0,0.0,50,Broker,0,3.0,Compact,18171.91337,gray,13858.83504,971.0485588,1000,1310.8,8.995451869,6,4.0,6.0,2023.0,2,0.762651392677058,0.07006711285091773,0.25223564064770976,0.023857018054312444,13.858835026141165,0
50.0,M,0.0,31,62601.6,1,1,Own,Parking Lot,1,1.0,95,Broker,1,2.0,Large,10924.52527,silver,7529.264027,7445.57778,1000,766.19,9.939019056,2,7.0,4.0,2023.0,2,0.689207433753393,0.9888852021009242,0.12027270911413969,0.01223914404724098,7.5292640194707365,0
37.0,M,0.0,73,57787.2,1,1,Own,Local,1,0.0,0,Broker,1,5.0,Compact,23132.77875,blue,40166.01629,3043.798136,500,1533.71,9.376029013,4,5.0,0.0,2023.0,2,1.7363247503615913,0.0757804337365173,0.6950677016589303,0.02654065260080882,80.33203241933593,1
54.0,M,0.0,45,63843.2,1,0,Rent,Parking Lot,0,1.0,100,Broker,0,3.0,Compact,17033.97265,gray,27658.08953,6813.379154,1000,1200.09,9.454973294,1,12.0,4.0,2023.0,8,1.6237016517915037,0.24634308694255125,0.4332190355365455,0.018797460026771882,27.658089502341912,0
53.0,M,1.0,63,63516.8,1,0,Own,Parking Lot,0,1.0,60,Broker,1,3.0,Medium,31370.05328,blue,6102.935149,9249.813339,500,1093.83,10.86099938,4,12.0,1.0,2024.0,2,0.1945465343757125,1.5156335618280328,0.09608379434895832,0.01722111315404395,12.205870273588259,1
58.0,M,1.0,77,64948.8,1,0,Own,Local,0,0.0,43,Broker,0,4.0,Compact,7110.598322,red,9260.084103,7211.507499,1000,988.93,10.18415702,4,11.0,0.0,2024.0,2,1.3022932364281152,0.7787734342374825,0.14257513769087996,0.015226301332507661,9.260084093739914,0
54.0,F,1.0,76,63844.8,1,0,Own,Parking Lot,0,0.0,95,Broker,1,8.0,Compact,16662.31802,gray,41536.31,4123.219096,1000,1361.45,7.996950732,2,11.0,0.0,2023.0,8,2.4928290258084496,0.09926782364395711,0.6505825063176549,0.021324367841682887,41.53630995846369,0
49.0,F,1.0,80,62248.0,0,1,Rent,Parking Lot,2,0.0,24,Broker,1,3.0,Large,20200.81982,red,50322.84242,5124.378172,2000,1101.83,10.67320073,3,10.0,2.0,2024.0,2,2.4911287198198906,0.10183006216400782,0.8084250485026278,0.017700649016551523,25.161421197419287,0
34.0,F,1.0,85,56428.8,1,0,Rent,Local,0,0.0,49,Broker,1,2.0,Large,23721.195,silver,29274.22928,4704.605516,1000,840.95,9.963269155,3,3.0,3.0,2023.0,8,1.2340958909855049,0.16070809143567968,0.51878170862186,0.014902851026162123,29.27422925072577,0
58.0,F,1.0,89,64960.0,0,1,Own,Parking Lot,0,0.0,32,Broker,1,4.0,Compact,9935.862642,blue,38278.30889,9266.182558,1000,1722.5,9.898315804,6,2.0,5.0,2024.0,1,3.8525400627360504,0.24207397940139058,0.5892596811793526,0.026516317733581953,38.27830885172169,0
35.0,M,1.0,77,56905.6,1,0,Own,Local,0,1.0,12,Broker,1,4.0,Large,20853.15897,red,22276.34944,3526.206345,500,944.03,10.2372731,5,6.0,1.0,2023.0,8,1.0682481954402783,0.15829372556483412,0.3914614631883073,0.016589404205972883,44.55269879089461,0
53.0,M,1.0,96,63550.4,1,1,Own,Highway,1,1.0,1,Broker,1,3.0,Medium,14505.8289,gray,15998.31726,3690.397391,500,1564.43,7.878458552,4,1.0,2.0,2023.0,2,1.1028888710315004,0.23067409720622867,0.25174219611124804,0.02461715425827977,31.99663445600673,0
57.0,F,1.0,65,64689.6,0,0,Own,Parking Lot,0,0.0,16,Broker,0,9.0,Medium,27958.91863,red,8789.350435,3395.180469,500,722.66,11.34491998,5,3.0,2.0,2024.0,8,0.3143666087734393,0.3862834339945983,0.13586960554500463,0.011171192896367095,17.5787008348426,0
31.0,F,0.0,33,64953.6,1,0,Rent,Local,0,0.0,0,Broker,1,8.0,Compact,37335.48476,blue,16788.36141,3800.44022,1000,1235.14,10.03673158,4,8.0,4.0,2023.0,2,0.449662339125079,0.22637350524929079,0.2584669888927101,0.01901572815026395,16.78836139321164,0
44.0,F,1.0,92,60547.2,0,0,Own,Parking Lot,0,0.0,0,Broker,1,7.0,Compact,19448.75056,black,15785.67152,2829.016955,1000,1310.8,13.29516107,4,1.0,3.0,2023.0,5,0.811654788336611,0.1792142292607889,0.2607167882204178,0.021649225727669502,15.785671504214328,0
49.0,M,0.0,71,62288.0,1,1,Own,Local,2,1.0,74,Broker,1,9.0,Large,16161.18055,silver,37424.41053,3431.270679,500,1383.49,11.49187989,2,12.0,1.0,2024.0,8,2.3156978174892244,0.09168536338488896,0.60082857901039,0.022211180323301258,74.84882091030236,1
43.0,F,0.0,68,60172.8,0,1,Own,Highway,0,0.0,100,Broker,1,7.0,Compact,27149.75175,gray,25981.86153,5820.155677,1000,766.19,10.16824171,4,3.0,5.0,2024.0,2,0.9569833922714602,0.2240084171819536,0.43178747755743807,0.012733161827059183,25.981861504018138,1
65.0,F,1.0,65,66812.8,1,1,Rent,Highway,1,0.0,98,Broker,0,5.0,Large,5264.44058,other,22341.94475,4014.851066,1000,1060.74,10.51627052,5,1.0,5.0,2024.0,2,4.243935211394495,0.17970016087432586,0.33439617482975725,0.01587629915202063,22.341944727658053,0
37.0,F,1.0,89,57779.2,1,0,Own,Highway,2,0.0,1,Broker,1,2.0,Large,17725.97438,gray,21861.22668,4178.176334,500,951.56,11.08965907,3,10.0,1.0,2024.0,5,1.2332877285116957,0.19112268469506016,0.37835807141015526,0.016468902303658255,43.72245327255509,1
57.0,F,1.0,74,64683.2,1,0,Own,Parking Lot,1,1.0,17,Broker,0,4.0,Large,42444.84128,red,30629.30089,2441.345208,1000,1200.09,8.459649527,4,1.0,2.0,2024.0,1,0.7216259966016386,0.07970620082671741,0.47352791589665433,0.018553349246503675,30.629300859370698,0
56.0,F,1.0,84,64400.0,0,0,Own,Parking Lot,1,0.0,29,Broker,1,2.0,Compact,28395.86124,red,27273.83914,4354.887533,500,1093.83,9.260751073,5,5.0,4.0,2024.0,8,0.9604864211908479,0.15967269992633415,0.4235068189375232,0.016984937887935016,54.547678170904646,0
64.0,M,1.0,47,66540.8,1,0,Rent,Local,0,0.0,4,Broker,1,5.0,Large,9086.790375,blue,18024.4735,3643.480783,1000,988.93,8.270852294,5,5.0,2.0,2023.0,1,1.9835907679356373,0.20214076060517713,0.27087852114385647,0.014862009473663347,18.024473481975527,1
53.0,M,1.0,83,63521.6,0,1,Own,Highway,4,0.0,75,Broker,1,8.0,Medium,28982.70713,red,23436.24889,4532.278197,1000,840.95,8.090813749,2,9.0,4.0,2023.0,1,0.8086287034565004,0.19338752622398064,0.36894928480439804,0.013238803808259886,23.43624886656375,1
32.0,M,1.0,71,55472.0,1,1,Rent,Local,2,0.0,49,Broker,1,9.0,Large,21572.1874,gray,22971.48849,6484.565067,1000,1722.5,7.03622886,6,7.0,0.0,2024.0,2,1.0648659805790086,0.28228754394999644,0.41410961367150795,0.031051701758886434,22.97148846702851,0
34.0,M,1.0,80,56406.4,0,1,Rent,Parking Lot,0,0.0,98,Broker,0,7.0,Compact,16983.1454,red,47539.26176,1684.521317,500,944.03,12.09287506,1,2.0,3.0,2023.0,8,2.799202423197813,0.03543431796372443,0.8427990752672959,0.016736221421385936,95.07852332984295,1
71.0,M,1.0,73,68201.6,0,0,Own,Local,0,1.0,78,Broker,1,2.0,Compact,7836.413951,white,33398.46264,4000.412953,500,1672.88,9.976376496,5,10.0,1.0,2023.0,8,4.261957426518552,0.11977835614771944,0.48970203982766236,0.024528456810037767,66.79692514640615,1
44.0,F,0.0,79,60548.8,1,1,Rent,Local,0,0.0,38,Broker,0,6.0,Medium,9694.555423,red,40562.892,5982.767121,500,1564.43,11.57977977,5,9.0,4.0,2024.0,1,4.1840899583266955,0.1474936037808277,0.6699206590275956,0.025837506275502777,81.12578383774843,0
42.0,F,1.0,80,79776.0,0,1,Rent,Local,0,0.0,81,Broker,1,5.0,Medium,28473.72317,white,12248.68328,8748.624562,1000,1280.88,9.427452113,2,10.0,0.0,2024.0,2,0.430174979451759,0.7142502064340871,0.15353844865431285,0.0160559566784991,12.248683267751316,0
37.0,M,1.0,85,57777.6,1,0,Rent,Parking Lot,2,0.0,77,Broker,1,7.0,Medium,12420.87642,black,54053.14171,3356.000289,500,722.66,10.37017044,1,4.0,4.0,2023.0,8,4.351797721665779,0.06208705327329831,0.9355380235431113,0.01250761540783093,108.10628320378744,0
33.0,F,0.0,97,55952.0,1,1,Own,Parking Lot,1,0.0,51,Broker,0,6.0,Medium,6379.992054,gray,30926.59623,7834.489486,1000,1235.14,11.20259111,8,3.0,6.0,2024.0,8,4.847434912675608,0.2533253070425809,0.5527344193138273,0.022074992850620624,30.926596199073405,0
54.0,M,1.0,91,63843.2,1,1,Own,Local,1,0.0,75,Broker,1,6.0,Large,11504.0571,white,8008.7255,5975.977628,1000,1347.04,9.506526014,2,6.0,5.0,2023.0,5,0.69616531191451,0.7461833505535701,0.1254436729342288,0.021099193022575635,8.008725491991274,1
46.0,M,1.0,88,61275.2,0,1,Rent,Parking Lot,0,0.0,77,Broker,1,4.0,Compact,37019.62662,black,4801.584578,3327.594422,1000,1310.8,9.635410017,4,6.0,3.0,2023.0,1,0.12970375490703143,0.6930200577020805,0.07836097765362886,0.02139201503999347,4.801584573198415,0
69.0,M,1.0,80,67724.8,0,1,Rent,Parking Lot,0,0.0,25,Broker,1,2.0,Compact,47976.33721,gray,15756.14657,3542.640269,1000,1436.79,6.116313952,3,12.0,2.0,2024.0,2,0.3284149538282684,0.22484179447279398,0.2326495843438054,0.021215123558560305,15.756146554243854,0
69.0,F,1.0,78,67731.2,1,0,Rent,Parking Lot,0,0.0,98,Broker,0,6.0,Large,19384.9798,blue,9628.569961,4974.137763,1000,1200.09,9.419731159,4,2.0,3.0,2024.0,1,0.4967026047921544,0.5166019235079429,0.14215856150279108,0.017718422233509546,9.628569951371428,0
60.0,M,1.0,93,65516.8,0,1,Own,Parking Lot,1,0.0,23,Broker,0,7.0,Compact,43685.15836,red,36097.58575,4909.257316,500,1093.83,11.41249116,4,1.0,3.0,2023.0,5,0.8263123473583691,0.13599960257353225,0.5509668626894022,0.016695412474102892,72.19517135560966,0
70.0,F,1.0,84,67985.6,1,0,Own,Local,0,0.0,33,Broker,0,2.0,Medium,21329.19227,silver,16954.64893,5032.935181,1000,1361.45,9.818990507,4,10.0,6.0,2024.0,8,0.7949034691319371,0.2968469121054902,0.24938588362462955,0.020025564236838014,16.95464891304535,1
59.0,M,1.0,87,65259.2,1,0,Own,Local,2,0.0,0,Broker,1,8.0,Large,11260.50387,red,33172.00109,3996.8933,1000,840.95,9.828774163,4,11.0,4.0,2023.0,5,2.945871825099255,0.12048996649419531,0.5083114884873197,0.012886305685437667,33.172001056827995,1
30.0,M,1.0,45,54396.8,1,0,Own,Parking Lot,0,0.0,87,Broker,1,2.0,Large,12521.2559,gray,12926.83014,3501.788125,1000,1503.21,9.794137973,2,1.0,5.0,2023.0,8,1.0323908593679976,0.27089302534372955,0.23763953283579842,0.02763416230315691,12.92683012707317,1
39.0,F,0.0,64,58633.6,1,1,Rent,Highway,0,0.0,16,Broker,0,7.0,Medium,35433.38553,gray,25901.89035,6379.723404,1000,1722.5,9.860920597,2,12.0,0.0,2023.0,5,0.7310024137360209,0.2463033901212425,0.4417584857412515,0.029377353598800393,25.90189032409811,1
49.0,M,0.0,63,62283.2,1,1,Rent,Local,0,1.0,98,Broker,0,8.0,Large,14410.75957,white,71439.73569,4216.155319,1000,1280.88,10.72134102,2,12.0,5.0,2024.0,8,4.957388632988109,0.05901695013593329,1.1470145350407974,0.02056541731926803,71.43973561856026,1
33.0,F,1.0,9,55928.0,1,0,Own,Local,0,0.0,16,Broker,0,5.0,Medium,37275.14457,gray,10143.03452,2036.382266,500,722.66,9.094861929,1,2.0,2.0,2024.0,5,0.27211254675833674,0.20076657156040453,0.18135879201506652,0.012921255900212392,20.28606899942786,0
45.0,M,1.0,68,60920.0,1,0,Own,Parking Lot,0,0.0,81,Broker,0,5.0,Large,13514.33075,other,49970.65527,9618.339952,1000,1347.04,8.718417741,2,8.0,0.0,2024.0,8,3.6976048752027473,0.1924797643704687,0.8202668297632918,0.022111621798717798,49.97065522002935,0
51.0,M,0.0,84,82908.8,0,1,Own,Highway,0,0.0,100,Broker,1,4.0,Compact,23439.31831,other,10054.27393,2444.926327,1000,1310.8,10.56891251,7,7.0,2.0,2024.0,8,0.4289490759328764,0.2431728381163002,0.12126908036153859,0.015810143193294195,10.054273919945725,0
44.0,F,0.0,55,60508.8,0,1,Rent,Local,0,0.0,65,Broker,0,7.0,Compact,22425.11572,other,16307.1555,2500.423469,1000,1436.79,9.179348732,7,12.0,3.0,2023.0,5,0.7271826688826922,0.15333290155028367,0.2695005602446338,0.02374514120220951,16.307155483692846,0
40.0,F,1.0,86,59011.2,1,0,Own,Local,0,0.0,51,Broker,0,5.0,Compact,56324.03558,red,5756.897887,9993.728542,500,1383.49,12.36915964,4,2.0,5.0,2024.0,8,0.10221032331252194,1.7359572353769703,0.09755602134683661,0.023444532562912727,11.51379575097241,0
42.0,M,0.0,95,59809.6,0,1,Own,Local,0,0.0,18,Broker,1,4.0,Medium,19029.27971,gray,40878.91722,6103.473065,2000,1356.92,10.75009944,2,1.0,0.0,2023.0,5,2.1482114846611706,0.14930613333037526,0.6834842102156932,0.02268732778646426,20.43945859978027,0
39.0,M,0.0,86,58606.4,1,1,Rent,Local,0,0.0,5,Broker,0,4.0,Compact,25987.53478,blue,45980.53995,4295.463836,1000,1060.74,10.71143512,4,3.0,4.0,2023.0,8,1.7693305785825162,0.09341916907843055,0.7845651660776883,0.018099388462384663,45.98053990401946,0
39.0,M,1.0,70,58633.6,0,0,Rent,Parking Lot,0,0.0,92,Broker,1,6.0,Large,30182.71523,gray,37384.56508,3493.564683,500,951.56,10.64815527,2,8.0,5.0,2024.0,1,1.238608415243011,0.0934493868105888,0.6375962772090134,0.016228919936414805,74.76913001046174,0
41.0,F,0.0,86,59417.6,0,1,Own,Local,0,1.0,94,Broker,0,3.0,Compact,20791.81821,white,14125.97812,2160.606932,1000,1200.09,11.35000019,4,10.0,6.0,2024.0,1,0.67940080933021,0.15295273102455062,0.23774063778682175,0.020197550893671274,14.125978105874022,0
58.0,F,1.0,80,64972.8,1,1,Own,Highway,0,0.0,88,Broker,1,9.0,Large,38694.0046,black,22470.72973,7082.213001,500,1093.83,12.48536841,5,6.0,3.0,2024.0,2,0.5807289775692865,0.3151750337341993,0.3458482584966963,0.01683519872905531,44.94145937011708,1
41.0,M,1.0,93,59404.8,0,0,Rent,Parking Lot,0,0.0,54,Broker,1,4.0,Compact,40230.73209,other,9619.145686,4988.764617,1000,1361.45,11.99342143,2,7.0,5.0,2023.0,8,0.2390994442815992,0.5186286578175203,0.16192539467918543,0.022918181695369428,9.619145676380855,0
34.0,F,1.0,93,56446.4,0,1,Own,Local,0,0.0,11,Broker,1,6.0,Large,16185.19655,black,41155.49437,6011.099666,2000,1188.51,5.498075945,8,10.0,5.0,2023.0,8,2.5427861960352414,0.14605825438062747,0.7291075138409339,0.021055550043562465,20.577747174711124,0
33.0,M,0.0,72,55952.0,1,0,Own,Parking Lot,1,0.0,92,Broker,0,4.0,Large,19570.53492,other,16923.58233,4257.140647,1000,840.95,8.017844738,6,7.0,3.0,2024.0,8,0.8647480714408217,0.2515507983910667,0.3024660839594212,0.015029847011455716,16.92358231307642,0
38.0,M,1.0,83,58195.2,1,1,Rent,Local,0,0.0,45,Broker,0,2.0,Compact,22401.73523,white,20882.90556,4143.315703,1000,1503.21,11.83318105,8,12.0,0.0,2023.0,1,0.9322003561180292,0.1984070507285095,0.3588424055530552,0.02583048086395733,20.882905539117093,1
